"Y","X1","X2","X3","X4","X5","X6","X7","X8"
7.18040782912569,6.19915125425905,-4.27202761801891,-3.04486921895295,0.416798448655754,0.111329581122845,0.907176184700802,0.819522204110399,0.0479826254304498
21.3294731010094,9.44668551906943,-3.35402212897316,-1.84061103640124,0.829669951228425,0.336569455917925,0.460100723197684,0.625114120310172,0.942026436561719
9.99948774456502,6.38039371231571,-5.67327466537245,-2.56144599895924,0.209811145206913,0.675245749298483,0.545508475974202,0.268798479577526,0.400971150491387
14.2858630675742,2.9660159884952,-5.35327787348069,-4.1586124850437,0.543583712540567,0.127222654875368,0.593691262649372,0.109678279608488,0.983764870325103
11.1047538619307,3.66360967746004,-3.9303511432372,-0.510815813206136,0.841871695127338,0.324701693840325,0.963909884914756,0.943380575859919,0.615260750753805
16.1402193316885,9.86922899726778,-5.45883025811054,-1.35261969873682,0.760949021438137,0.87255484610796,0.164896551752463,0.859706650488079,0.10483033512719
7.94167315074857,6.9658356369473,-5.63844286766835,-1.64718313794583,0.675944918300956,0.162712135119364,0.0774753266014159,0.0715513359755278,0.159021318657324
19.2121374785592,0.566102052107453,-3.30157485231757,-1.63383039738983,0.853828683728352,0.302073903148994,0.809993006987497,0.902562868315727,0.626806177664548
17.9546129144065,3.53718246333301,-5.8439591769129,-3.69497584691271,0.406067855656147,0.878178120125085,0.862899662926793,0.539653329644352,0.906429578782991
20.1736017286336,1.57219609245658,-5.54249014821835,-2.57802915293723,0.819679187377915,0.85813217703253,0.813011581078172,0.889158928766847,0.483350317925215
22.4395889024496,5.81678611459211,-4.22684361459687,-3.90993400197476,0.816078898264095,0.922104499302804,0.731726842466742,0.340938850073144,0.54287349479273
15.7390036053005,0.487979324534535,-5.15125429211184,-3.40642651543021,0.183922601630911,0.778636167757213,0.854791440069675,0.0687342609744519,0.344612543238327
10.7312619991674,7.34100969973952,-4.05977315967903,-0.681053892709315,0.376529791625217,0.590546714374796,0.985495060449466,0.210376625414938,0.958165822084993
14.8853331167716,3.26377992052585,-4.85106639331207,-3.57555183162913,0.518709697760642,0.45614788075909,0.809225093573332,0.859295446658507,0.426160300150514
11.4449485404111,3.31313906237483,-3.53503667400219,-2.14829985005781,0.0971603263169527,0.487068456830457,0.650506942998618,0.747069712495431,0.769154998939484
11.8271524607363,5.89112895075232,-3.00705568771809,-2.57285651005805,0.0639369497075677,0.534304622327909,0.741486890008673,0.546251612948254,0.965143587905914
8.66301991302361,0.405447729863226,-3.24079276132397,-0.311419932637364,0.183914814377204,0.40038179862313,0.567470703274012,0.879282281035557,0.993713984964415
15.9145688983462,1.36485136346892,-4.69679221557453,-1.58506600465626,0.603745885193348,0.758051163516939,0.837692113127559,0.859528249129653,0.563985930057243
12.9446221711054,2.39481223281473,-5.38940566708334,-2.39274438517168,0.235830445308238,0.434199143433943,0.313330944394693,0.452099841320887,0.695953835034743
11.8871817126079,6.12889449344948,-5.18854455999099,-5.01680486043915,0.400721314828843,0.0506106750108302,0.757154615828767,0.278604475781322,0.251997402636334
7.56767294505693,1.68333486653864,-4.73668895009905,-5.18832735484466,0.198161399457604,0.604572270996869,0.0595815454144031,0.181042499141768,0.0316051912959665
21.2787513216523,6.89843849511817,-3.1994863722939,-3.69211450126022,0.607551929075271,0.877112340182066,0.315480786841363,0.735864196904004,0.783028624951839
24.2973518674503,1.62763015832752,-4.76891117705964,-4.650659378618,0.903024864150211,0.408624006202444,0.490257672034204,0.204650641418993,0.766503880731761
7.29822657290339,2.71577574545518,-3.99607317941263,-2.13341214833781,0.518734676297754,0.598716305801645,0.399126542033628,0.128979102475569,0.056652995524928
17.3176883432152,7.27633682079613,-3.3679248620756,-2.43509983224794,0.8248654557392,0.302918888628483,0.765525558497757,0.0363677549175918,0.635891045210883
7.77879141535572,1.55388237675652,-3.10747300973162,-4.2398814833723,0.0227534405421466,0.617802699794993,0.10520672169514,0.400996834505349,0.107935440726578
18.6449760025721,7.34042457770556,-3.81485463632271,-5.02972599165514,0.846497680293396,0.118622846668586,0.220681928331032,0.691285593202338,0.800236264243722
13.824717150032,5.13545008376241,-5.2830235012807,-1.43753478722647,0.772177567705512,0.267163856187835,0.69146569701843,0.896870595403016,0.807221777737141
18.952499796675,7.84014849923551,-5.53142485697754,-4.62462919950485,0.756662883795798,0.229477235814556,0.789388730656356,0.543801105814055,0.487015370745212
10.6670225113706,7.91162761161104,-4.75833223387599,-2.13538646651432,0.526941857300699,0.282465080497786,0.682258210843429,0.926616989541799,0.294048790819943
10.5521433182565,1.22087668627501,-4.2450602024328,-3.21358222654089,0.412032480351627,0.08484295476228,0.533770572161302,0.608921482693404,0.132098325062543
14.8687616896132,1.21284941444173,-3.05087260552682,-0.558528777211905,0.895839131670073,0.483782459516078,0.573731018928811,0.803063933970407,0.230574283283204
12.5491690787073,6.40751000028104,-3.71185691189021,-1.01881824899465,0.75475621689111,0.641390061704442,0.0713263410143554,0.177856071386486,0.15810868400149
17.4614139970047,8.10728093376383,-5.93769962433726,-5.39899470470846,0.926691604079679,0.520967657677829,0.258043190464377,0.683326017810032,0.936350099276751
9.94619960941932,1.44413817673922,-4.82817438966595,-2.5358256418258,0.303656424861401,0.538975337985903,0.237213597167283,0.387636529514566,0.140088151907548
13.5115315787232,3.59621372772381,-4.7103804750368,-4.48647880693898,0.429707414470613,0.110280005959794,0.565421669743955,0.658956186613068,0.654429558897391
18.1399193513616,7.60646036360413,-3.66043151984923,-4.93591547990218,0.325130169279873,0.765766030410305,0.916101495968178,0.296520318137482,0.465304989600554
20.5862093090764,8.84754139231518,-5.83898890670389,-5.72792187798768,0.847933424636722,0.988783601904288,0.94294630875811,0.303262435365468,0.129705911036581
9.70217749793664,8.77908153226599,-4.09847167739645,-4.11266705626622,0.264510022010654,0.0217988169752061,0.784174456028268,0.420481697889045,0.0925746953580528
19.3219149366633,0.924083106219769,-5.4055342215579,-3.00301937805489,0.692252574954182,0.928659444209188,0.248374129878357,0.220393650932238,0.260225013829768
11.8870738894367,0.407786762807518,-5.56693182815798,-1.65290317498147,0.28683365159668,0.781672058627009,0.263799943961203,0.212574859382585,0.389371101278812
17.2287556339181,8.55451990617439,-5.00203698640689,-1.37342366902158,0.79383603297174,0.248495611129329,0.114858855260536,0.15751396282576,0.969352155225351
11.3782817345314,7.09388084243983,-3.73997423867695,-0.0866034356877208,0.624150661285967,0.709905917290598,0.608306772075593,0.47635354869999,0.145233185496181
10.6655142942067,3.89667640440166,-3.63106550532393,-4.37378737516701,0.325850235065445,0.180799510795623,0.919123461237177,0.627049097558483,0.308614287525415
18.0991413367296,2.59156949818134,-3.63489139359444,-1.4992828303948,0.842911759391427,0.596461626933888,0.950313855661079,0.898415098432451,0.971233759075403
6.27613183024526,6.5848753741011,-3.5592151642777,-0.967099660076201,0.470762796001509,0.288400533376262,0.522520596627146,0.428555842023343,0.0915970713831484
12.8671121749837,2.9935574834235,-4.62115481053479,-0.102255900856107,0.70617322367616,0.970548230223358,0.640907953027636,0.131573252379894,0.935874110553414
8.82386594730919,2.20812525833026,-4.46861302969046,-2.91660207090899,0.665703641716391,0.208545188885182,0.645140437874943,0.209532990353182,0.061275509186089
4.42832719086672,5.05357092944905,-3.73393186368048,-0.617401031311601,0.281940207350999,0.139215055853128,0.229300843086094,0.229068098356947,0.608857430052012
15.1067459810626,1.66267239954323,-5.96491938689724,-4.80928202765062,0.290957016637549,0.663978582713753,0.289140107808635,0.859878077171743,0.906136010074988
9.39801467789285,2.63199323788285,-5.25984784495085,-2.12596838967875,0.588285707868636,0.460174796869978,0.536435417830944,0.644010791787878,0.114517375826836
11.9373253215179,5.90773859061301,-3.22448126203381,-5.61859523551539,0.580371296964586,0.200906010577455,0.924661320634186,0.914023794000968,0.211976145626977
10.4528580713053,2.18819172354415,-3.34084346238524,-1.47519835364074,0.408146973932162,0.420834645163268,0.349858562229201,0.0116250759456307,0.210123692173511
13.4717768113386,6.89956428250298,-3.24854081310332,-2.83884876826778,0.0876951676327735,0.299598498968408,0.309473902219906,0.89254866191186,0.980935051105917
6.97233282612162,6.97399973403662,-5.57886341284029,-1.14936522720382,0.255819977493957,0.533559262054041,0.235104500781745,0.0751760683488101,0.297803396126255
9.37140729290963,4.11645007086918,-5.62387430761009,-3.49933181935921,0.6475202832371,0.271079405210912,0.589950601803139,0.871507521020249,0.0369352044072002
21.1495946339823,1.98959202272817,-5.44643820240162,-2.75683913938701,0.972872271668166,0.294112260686234,0.746080889599398,0.484739718958735,0.7699764741119
13.1882055113458,4.93872254854068,-5.41075212741271,-2.80460428772494,0.556795455515385,0.361503314459696,0.445240483852103,0.0947711486369371,0.427838973701
23.3515079247083,7.96596290078014,-4.5841414926108,-2.39899533335119,0.669500082265586,0.989730963716283,0.14799037319608,0.348017187090591,0.996120780240744
